行业代码,行业名称,股票代码,股票名称
801200,商业贸易,603214,爱婴室
801200,商业贸易,603682,锦和商业
801200,商业贸易,603708,家家悦
801200,商业贸易,603900,莱绅通灵
801120,食品饮料,000568,泸州老窖
801120,食品饮料,000596,古井贡酒
801120,食品饮料,000639,西王食品
801120,食品饮料,000716,黑芝麻
801120,食品饮料,000729,燕京啤酒
801120,食品饮料,000752,*ST西发
801120,食品饮料,000799,酒鬼酒
801120,食品饮料,000848,承德露露
801120,食品饮料,000858,五粮液
801120,食品饮料,000860,顺鑫农业
801120,食品饮料,000869,张裕A
801120,食品饮料,000895,双汇发展
801120,食品饮料,000929,兰州黄河
801120,食品饮料,002216,三全食品
801120,食品饮料,002304,洋河股份
801120,食品饮料,002329,皇氏集团
801120,食品饮料,002330,得利斯
801120,食品饮料,002461,珠江啤酒
801120,食品饮料,002481,双塔食品
801120,食品饮料,002495,佳隆股份
801120,食品饮料,002507,涪陵榨菜
801120,食品饮料,002515,金字火腿
801120,食品饮料,002525,胜景山河(I
801120,食品饮料,002557,洽洽食品
801120,食品饮料,002568,百润股份
801120,食品饮料,002570,贝因美
801120,食品饮料,002582,好想你
801120,食品饮料,002646,青青稞酒
801120,食品饮料,002650,加加食品
801120,食品饮料,002661,克明面业
801120,食品饮料,002695,煌上煌
801120,食品饮料,002702,海欣食品
801120,食品饮料,002719,*ST麦趣
801120,食品饮料,002726,龙大肉食
801120,食品饮料,002732,燕塘乳业
801120,食品饮料,002770,科迪乳业
801120,食品饮料,002820,桂发祥
801120,食品饮料,002840,华统股份
801120,食品饮料,002847,盐津铺子
801120,食品饮料,002910,庄园牧场
801120,食品饮料,002946,新乳业
801120,食品饮料,002956,西麦食品
801120,食品饮料,300146,汤臣倍健
801120,食品饮料,300741,华宝股份
801120,食品饮料,300783,三只松鼠
801120,食品饮料,300791,仙乐健康
801120,食品饮料,600059,古越龙山
801120,食品饮料,600073,上海梅林
801120,食品饮料,600084,ST中葡
801120,食品饮料,600132,重庆啤酒
801120,食品饮料,600186,莲花健康
801120,食品饮料,600189,吉林森工
801120,食品饮料,600197,伊力特
801120,食品饮料,600199,金种子酒
801120,食品饮料,600238,ST椰岛
801120,食品饮料,600300,维维股份
801120,食品饮料,600305,恒顺醋业
801120,食品饮料,600365,通葡股份
801120,食品饮料,600419,天润乳业
801120,食品饮料,600429,三元股份
801120,食品饮料,600519,贵州茅台
801120,食品饮料,600543,莫高股份
801120,食品饮料,600559,老白干酒
801120,食品饮料,600573,惠泉啤酒
801120,食品饮料,600597,光明乳业
801120,食品饮料,600600,青岛啤酒
801120,食品饮料,600616,金枫酒业
801120,食品饮料,600702,舍得酒业
801120,食品饮料,600779,水井坊
801120,食品饮料,600809,山西汾酒
801120,食品饮料,600866,星湖科技
801120,食品饮料,600872,中炬高新
801120,食品饮料,600882,妙可蓝多
801120,食品饮料,600887,伊利股份
801120,食品饮料,601579,会稽山
801120,食品饮料,603020,爱普股份
801120,食品饮料,603027,千禾味业
801120,食品饮料,603043,广州酒家
801120,食品饮料,603156,养元饮品
801120,食品饮料,603198,迎驾贡酒
801120,食品饮料,603288,海天味业
801120,食品饮料,603317,天味食品
801120,食品饮料,603345,安井食品
801120,食品饮料,603369,今世缘
801120,食品饮料,603517,绝味食品
801120,食品饮料,603536,惠发食品
801120,食品饮料,603589,口子窖
801120,食品饮料,603696,安记食品
801120,食品饮料,603697,有友食品
801120,食品饮料,603711,香飘飘
801120,食品饮料,603719,良品铺子
801120,食品饮料,603755,日辰股份
801120,食品饮料,603777,来伊份
801120,食品饮料,603779,ST威龙
801120,食品饮料,603866,桃李面包
801120,食品饮料,603886,元祖股份
801120,食品饮料,603919,金徽酒
801120,食品饮料,688089,嘉必优
801770,通信,000032,深桑达A
801770,通信,000063,中兴通讯
801770,通信,000070,特发信息
801770,通信,000586,汇源通信
801770,通信,000836,富通鑫茂
801770,通信,000851,高鸿股份
801770,通信,000889,中嘉博创
801770,通信,000971,*ST高升
801770,通信,002017,东信和平
801770,通信,002089,*ST新海
801770,通信,002093,国脉科技
801770,通信,002104,恒宝股份
801770,通信,002115,三维通信
801770,通信,002194,武汉凡谷
801770,通信,002231,奥维通信
801770,通信,002281,光迅科技
801770,通信,002313,日海智能
801770,通信,002359,*ST北讯
801770,通信,002396,星网锐捷
801770,通信,002446,盛路通信
801770,通信,002467,二六三
801770,通信,002491,通鼎互联
801770,通信,002544,杰赛科技
801770,通信,002583,海能达
801770,通信,002792,通宇通讯
801770,通信,002897,意华股份
801770,通信,002902,铭普光磁
801770,通信,002908,德生科技
801770,通信,002929,润建股份
801770,通信,300017,网宿科技
801770,通信,300025,华星创业
801770,通信,300028,金亚科技
801770,通信,300050,世纪鼎利
801770,通信,300081,恒信东方
801770,通信,300098,高新兴
801770,通信,300134,大富科技
801770,通信,300183,东软载波
801770,通信,300205,天喻信息
801770,通信,300211,亿通科技
801770,通信,300213,佳讯飞鸿
801770,通信,300252,金信诺
801770,通信,300308,中际旭创
801770,通信,300310,宜通世纪
801770,通信,300312,邦讯技术
801770,通信,300353,东土科技
801770,通信,300383,光环新网
801770,通信,300394,天孚通信
801770,通信,300414,中光防雷
801770,通信,300502,新易盛
801770,通信,300504,天邑股份
801770,通信,300513,恒实科技
801770,通信,300531,优博讯
801770,通信,300548,博创科技
801770,通信,300555,路通视信
801770,通信,300560,中富通
801770,通信,300563,神宇股份
801770,通信,300565,科信技术
801770,通信,300570,太辰光
801770,通信,300571,平治信息
801770,通信,300578,会畅通讯
801770,通信,300590,移为通信
801770,通信,300597,吉大通信
801770,通信,300603,立昂技术
801770,通信,300615,欣天科技
801770,通信,300620,光库科技
801770,通信,300627,华测导航
801770,通信,300628,亿联网络
801770,通信,300638,广和通
801770,通信,300689,澄天伟业
801770,通信,300698,万马科技
801770,通信,300710,万隆光电
801770,通信,300711,广哈通信
801770,通信,600050,中国联通
801770,通信,600105,永鼎股份
801770,通信,600130,波导股份
801770,通信,600260,凯乐科技
801770,通信,600289,*ST信通
801770,通信,600293,三峡新材
801770,通信,600345,长江通信
801770,通信,600355,精伦电子
801770,通信,600462,*ST九有
801770,通信,600487,亨通光电
801770,通信,600498,烽火通信
801770,通信,600522,中天科技
801770,通信,600734,实达集团
801770,通信,600775,南京熊猫
801770,通信,600776,东方通信
801770,通信,600804,鹏博士
801770,通信,601869,长飞光纤
801770,通信,603042,华脉科技
801770,通信,603083,剑桥科技
801770,通信,603118,共进股份
801770,通信,603220,中贝通信
801770,通信,603236,移远通信
801770,通信,603322,超讯通信
801770,通信,603421,鼎信通讯
801770,通信,603559,中通国脉
801770,通信,603602,纵横通信
801770,通信,603703,盛洋科技
801770,通信,603712,七一二
801770,通信,603803,瑞斯康达
801770,通信,688080,映翰通
801770,通信,688100,威胜信息
801770,通信,688159,有方科技
801210,休闲服务,000428,华天酒店
801210,休闲服务,000430,张家界
801210,休闲服务,000524,岭南控股
801210,休闲服务,000610,西安旅游
801210,休闲服务,000613,大东海A
801210,休闲服务,000721,西安饮食
801210,休闲服务,000796,凯撒旅业
801210,休闲服务,000888,峨眉山A
801210,休闲服务,000978,桂林旅游
801210,休闲服务,002033,丽江股份
801210,休闲服务,002059,云南旅游
801210,休闲服务,002159,三特索道
801210,休闲服务,002186,全聚德
801210,休闲服务,002306,ST云网
801210,休闲服务,002707,众信旅游
801210,休闲服务,300144,宋城演艺
801210,休闲服务,300178,腾邦国际
801210,休闲服务,300662,科锐国际
801210,休闲服务,300795,米奥会展
801210,休闲服务,600054,黄山旅游
801210,休闲服务,600138,中青旅
801210,休闲服务,600258,首旅酒店
801210,休闲服务,600358,*ST联合
801210,休闲服务,600555,*ST海创
801210,休闲服务,600593,大连圣亚
801210,休闲服务,600706,曲江文旅
801210,休闲服务,600749,西藏旅游
801210,休闲服务,600754,锦江酒店
801210,休闲服务,600965,福成股份
801210,休闲服务,601007,金陵饭店
801210,休闲服务,601888,中国国旅
801210,休闲服务,603099,长白山
801210,休闲服务,603136,天目湖
801210,休闲服务,603199,九华旅游
801150,医药生物,000004,国农科技
801150,医药生物,000028,国药一致
801150,医药生物,000078,海王生物
801150,医药生物,000150,宜华健康
801150,医药生物,000153,丰原药业
801150,医药生物,000403,双林生物
801150,医药生物,000411,英特集团
801150,医药生物,000423,东阿阿胶
801150,医药生物,000503,国新健康
801150,医药生物,000504,ST生物
801150,医药生物,000509,*ST华塑
801150,医药生物,000513,丽珠集团
801150,医药生物,000516,国际医学
801150,医药生物,000518,四环生物
801150,医药生物,000538,云南白药
801150,医药生物,000566,海南海药
801150,医药生物,000590,启迪古汉
801150,医药生物,000597,东北制药
801150,医药生物,000623,吉林敖东
801150,医药生物,000650,仁和药业
801150,医药生物,000661,长春高新
801150,医药生物,000705,浙江震元
801150,医药生物,000710,贝瑞基因
801150,医药生物,000739,普洛药业
801150,医药生物,000756,新华制药
801150,医药生物,000766,通化金马
801150,医药生物,000788,北大医药
801150,医药生物,000790,华神科技
801150,医药生物,000813,德展健康
801150,医药生物,000908,景峰医药
801150,医药生物,000915,山大华特
801150,医药生物,000919,金陵药业
801150,医药生物,000931,中关村
801150,医药生物,000950,重药控股
801150,医药生物,000952,广济药业
801150,医药生物,000963,华东医药
801150,医药生物,000989,九芝堂
801150,医药生物,000999,华润三九
801150,医药生物,002001,新和成
801150,医药生物,002007,华兰生物
801150,医药生物,002019,亿帆医药
801150,医药生物,002020,京新药业
801150,医药生物,002022,科华生物
801150,医药生物,002030,达安基因
801150,医药生物,002038,双鹭药业
801150,医药生物,002044,美年健康
801150,医药生物,002099,海翔药业
801150,医药生物,002102,ST冠福
801150,医药生物,002107,沃华医药
801150,医药生物,002118,紫鑫药业
801150,医药生物,002166,莱茵生物
801150,医药生物,002173,创新医疗
801150,医药生物,002198,嘉应制药
801150,医药生物,002219,*ST恒康
801150,医药生物,002223,鱼跃医疗
801150,医药生物,002252,上海莱士
801150,医药生物,002262,恩华药业
801150,医药生物,002275,桂林三金
801150,医药生物,002287,奇正藏药
801150,医药生物,002294,信立泰
801150,医药生物,002317,众生药业
801150,医药生物,002332,仙琚制药
801150,医药生物,002349,精华制药
801150,医药生物,002365,永安药业
801150,医药生物,002370,亚太药业
801150,医药生物,002382,蓝帆医疗
801150,医药生物,002390,信邦制药
801150,医药生物,002393,力生制药
801150,医药生物,002399,海普瑞
801150,医药生物,002411,延安必康
801150,医药生物,002412,汉森制药
801150,医药生物,002422,科伦药业
801150,医药生物,002424,贵州百灵
801150,医药生物,002432,九安医疗
801150,医药生物,002433,太安堂
801150,医药生物,002435,长江健康
801150,医药生物,002437,誉衡药业
801150,医药生物,002462,嘉事堂
801150,医药生物,002524,光正集团
801150,医药生物,002550,千红制药
801150,医药生物,002551,尚荣医疗
801150,医药生物,002566,益盛药业
801150,医药生物,002581,未名医药
801150,医药生物,002589,瑞康医药
801150,医药生物,002603,以岭药业
801150,医药生物,002626,金达威
801150,医药生物,002644,佛慈制药
801150,医药生物,002653,海思科
801150,医药生物,002675,东诚药业
801150,医药生物,002693,双成药业
801150,医药生物,002710,慈铭体检
801150,医药生物,002727,一心堂
801150,医药生物,002728,特一药业
801150,医药生物,002737,葵花药业
801150,医药生物,002750,龙津药业
801150,医药生物,002755,奥赛康
801150,医药生物,002758,华通医药
801150,医药生物,002773,康弘药业
801150,医药生物,002788,鹭燕医药
801150,医药生物,002793,罗欣药业
801150,医药生物,002817,黄山胶囊
801150,医药生物,002821,凯莱英
801150,医药生物,002826,易明医药
801150,医药生物,002864,盘龙药业
801150,医药生物,002872,*ST天圣
801150,医药生物,002873,新天药业
801150,医药生物,002880,卫光生物
801150,医药生物,002898,赛隆药业
801150,医药生物,002900,哈三联
801150,医药生物,002901,大博医疗
801150,医药生物,002907,华森制药
801150,医药生物,002923,润都股份
801150,医药生物,002932,明德生物
801150,医药生物,002940,昂利康
801150,医药生物,002950,奥美医疗
801150,医药生物,300003,乐普医疗
801150,医药生物,300006,莱美药业
801150,医药生物,300009,安科生物
801150,医药生物,300015,爱尔眼科
801150,医药生物,300016,北陆药业
801150,医药生物,300026,红日药业
801150,医药生物,300030,阳普医疗
801150,医药生物,300039,上海凯宝
801150,医药生物,300049,福瑞股份
801150,医药生物,300086,康芝药业
801150,医药生物,300108,吉药控股
801150,医药生物,300110,华仁药业
801150,医药生物,300122,智飞生物
801150,医药生物,300142,沃森生物
801150,医药生物,300143,盈康生命
801150,医药生物,300147,香雪制药
801150,医药生物,300149,量子生物
801150,医药生物,300158,振东制药
801150,医药生物,300181,佐力药业
801150,医药生物,300194,福安药业
801150,医药生物,300199,翰宇药业
801150,医药生物,300204,舒泰神
801150,医药生物,300206,理邦仪器
801150,医药生物,300233,金城医药
801150,医药生物,300238,冠昊生物
801150,医药生物,300239,东宝生物
801150,医药生物,300244,迪安诊断
801150,医药生物,300246,宝莱特
801150,医药生物,300254,仟源医药
801150,医药生物,300255,常山药业
801150,医药生物,300267,尔康制药
801150,医药生物,300273,和佳医疗
801150,医药生物,300289,利德曼
801150,医药生物,300294,博雅生物
801150,医药生物,300298,三诺生物
801150,医药生物,300314,戴维医疗
801150,医药生物,300318,博晖创新
801150,医药生物,300326,凯利泰
801150,医药生物,300347,泰格医药
801150,医药生物,300357,我武生物
801150,医药生物,300358,楚天科技
801150,医药生物,300361,奥赛康
801150,医药生物,300363,博腾股份
801150,医药生物,300381,溢多利
801150,医药生物,300396,迪瑞医疗
801150,医药生物,300401,花园生物
801150,医药生物,300404,博济医药
801150,医药生物,300406,九强生物
801150,医药生物,300434,金石亚药
801150,医药生物,300436,广生堂
801150,医药生物,300439,美康生物
801150,医药生物,300452,山河药辅
801150,医药生物,300453,三鑫医疗
801150,医药生物,300463,迈克生物
801150,医药生物,300482,万孚生物
801150,医药生物,300485,赛升药业
801150,医药生物,300497,富祥药业
801150,医药生物,300519,新光药业
801150,医药生物,300529,健帆生物
801150,医药生物,300534,陇神戎发
801150,医药生物,300558,贝达药业
801150,医药生物,300562,乐心医疗
801150,医药生物,300573,兴齐眼药
801150,医药生物,300583,赛托生物
801150,医药生物,300584,海辰药业
801150,医药生物,300595,欧普康视
801150,医药生物,300601,康泰生物
801150,医药生物,300630,普利制药
801150,医药生物,300633,开立医疗
801150,医药生物,300636,同和药业
801150,医药生物,300639,凯普生物
801150,医药生物,300642,透景生命
801150,医药生物,300653,正海生物
801150,医药生物,300676,华大基因
801150,医药生物,300677,英科医疗
801150,医药生物,300683,海特生物
801150,医药生物,300685,艾德生物
801150,医药生物,300702,天宇股份
801150,医药生物,300705,九典制药
801150,医药生物,300723,一品红
801150,医药生物,300725,药石科技
801150,医药生物,300753,爱朋医疗
801150,医药生物,300759,康龙化成
801150,医药生物,300760,迈瑞医疗
801150,医药生物,300765,新诺威
801150,医药生物,300832,新产业
801150,医药生物,300841,康华生物
801150,医药生物,600055,万东医疗
801150,医药生物,600056,中国医药
801150,医药生物,600062,华润双鹤
801150,医药生物,600079,人福医药
801150,医药生物,600080,ST金花
801150,医药生物,600085,同仁堂
801150,医药生物,600090,同济堂
801150,医药生物,600129,太极集团
801150,医药生物,600161,天坛生物
801150,医药生物,600196,复星医药
801150,医药生物,600200,江苏吴中
801150,医药生物,600211,西藏药业
801150,医药生物,600216,浙江医药
801150,医药生物,600222,太龙药业
801150,医药生物,600227,圣济堂
801150,医药生物,600252,中恒集团
801150,医药生物,600267,海正药业
801150,医药生物,600272,开开实业
801150,医药生物,600276,恒瑞医药
801150,医药生物,600285,羚锐制药
801150,医药生物,600329,中新药业
801150,医药生物,600332,白云山
801150,医药生物,600351,亚宝药业
801150,医药生物,600380,健康元
801150,医药生物,600420,现代制药
801150,医药生物,600422,昆药集团
801150,医药生物,600436,片仔癀
801150,医药生物,600479,千金药业
801150,医药生物,600488,天药股份
801150,医药生物,600511,国药股份
801150,医药生物,600513,联环药业
801150,医药生物,600518,ST康美
801150,医药生物,600521,华海药业
801150,医药生物,600529,山东药玻
801150,医药生物,600530,*ST交昂
801150,医药生物,600535,天士力
801150,医药生物,600538,国发股份
801150,医药生物,600557,康缘药业
801150,医药生物,600566,济川药业
801150,医药生物,600572,康恩贝
801150,医药生物,600587,新华医疗
801150,医药生物,600594,益佰制药
801150,医药生物,600613,神奇制药
801150,医药生物,600645,中源协和
801150,医药生物,600664,哈药股份
801150,医药生物,600671,天目药业
801150,医药生物,600673,东阳光
801150,医药生物,600682,南京新百
801150,医药生物,600713,南京医药
801150,医药生物,600721,ST百花
801150,医药生物,600739,辽宁成大
801150,医药生物,600750,江中药业
801150,医药生物,600763,通策医疗
801150,医药生物,600767,ST运盛
801150,医药生物,600771,广誉远
801150,医药生物,600781,ST辅仁
801150,医药生物,600789,鲁抗医药
801150,医药生物,600796,钱江生化
801150,医药生物,600812,华北制药
801150,医药生物,600829,人民同泰
801150,医药生物,600833,第一医药
801150,医药生物,600851,海欣股份
801150,医药生物,600867,通化东宝
801150,医药生物,600896,览海医疗
801150,医药生物,600976,健民集团
801150,医药生物,600993,马应龙
801150,医药生物,600998,九州通
801150,医药生物,601206,海尔施
801150,医药生物,601607,上海医药
801150,医药生物,603079,圣达生物
801150,医药生物,603108,润达医疗
801150,医药生物,603127,昭衍新药
801150,医药生物,603139,康惠制药
801150,医药生物,603168,莎普爱思
801150,医药生物,603222,济民制药
801150,医药生物,603229,奥翔药业
801150,医药生物,603233,大参林
801150,医药生物,603259,药明康德
801150,医药生物,603301,振德医疗
801150,医药生物,603309,维力医疗
801150,医药生物,603351,威尔药业
801150,医药生物,603367,辰欣药业
801150,医药生物,603368,柳药股份
801150,医药生物,603387,基蛋生物
801150,医药生物,603392,万泰生物
801150,医药生物,603439,贵州三力
801150,医药生物,603456,九洲药业
801150,医药生物,603520,司太立
801150,医药生物,603538,美诺华
801150,医药生物,603567,珍宝岛
801150,医药生物,603590,康辰药业
801150,医药生物,603658,安图生物
801150,医药生物,603669,灵康药业
801150,医药生物,603676,卫信康
801150,医药生物,603707,健友股份
801150,医药生物,603716,塞力斯
801150,医药生物,603811,诚意药业
801150,医药生物,603858,步长制药
801150,医药生物,603880,南卫股份
801150,医药生物,603882,金域医学
801150,医药生物,603883,老百姓
801150,医药生物,603896,寿仙谷
801150,医药生物,603939,益丰药房
801150,医药生物,603963,大理药业
801150,医药生物,603976,正川股份
801150,医药生物,603987,康德莱
801150,医药生物,603998,方盛制药
801150,医药生物,688016,心脉医疗
801150,医药生物,688029,南微医学
801150,医药生物,688068,热景生物
801150,医药生物,688085,三友医疗
801150,医药生物,688108,赛诺医疗
801150,医药生物,688139,海尔生物
801150,医药生物,688166,博瑞医药
801150,医药生物,688177,百奥泰-U
801150,医药生物,688189,南新制药
801150,医药生物,688198,佰仁医疗
801150,医药生物,688202,美迪西
801150,医药生物,688222,成都先导
801150,医药生物,688266,泽璟制药-U
801150,医药生物,688278,特宝生物
801150,医药生物,688298,东方生物
801150,医药生物,688321,微芯生物
801150,医药生物,688358,祥生医疗
801150,医药生物,688363,华熙生物
801150,医药生物,688366,昊海生科
801150,医药生物,688389,普门科技
801150,医药生物,688399,硕世生物
801150,医药生物,688505,复旦张江
801150,医药生物,688520,神州细胞
801150,医药生物,688566,吉贝尔
801780,银行,000001,平安银行
801780,银行,002142,宁波银行
801780,银行,002807,江阴银行
801780,银行,002839,张家港行
801780,银行,002936,郑州银行
801780,银行,002948,青岛银行
801780,银行,002958,青农商行
801780,银行,002966,苏州银行
801780,银行,600000,浦发银行
801780,银行,600015,华夏银行
801780,银行,600016,民生银行
801780,银行,600036,招商银行
801780,银行,600908,无锡银行
801780,银行,600919,江苏银行
801780,银行,600926,杭州银行
801780,银行,600928,西安银行
801780,银行,601009,南京银行
801780,银行,601077,渝农商行
801780,银行,601128,常熟银行
801780,银行,601166,兴业银行
801780,银行,601169,北京银行
801780,银行,601229,上海银行
801780,银行,601288,农业银行
801780,银行,601328,交通银行
801780,银行,601398,工商银行
801780,银行,601577,长沙银行
801780,银行,601658,邮储银行
801780,银行,601818,光大银行
801780,银行,601838,成都银行
801780,银行,601860,紫金银行
801780,银行,601916,浙商银行
801780,银行,601939,建设银行
801780,银行,601988,中国银行
801780,银行,601997,贵阳银行
801780,银行,601998,中信银行
801780,银行,603323,苏农银行
801050,有色金属,000060,中金岭南
801050,有色金属,000426,兴业矿业
801050,有色金属,000603,盛达资源
801050,有色金属,000612,焦作万方
801050,有色金属,000630,铜陵有色
801050,有色金属,000633,合金投资
801050,有色金属,000657,中钨高新
801050,有色金属,000688,国城矿业
801050,有色金属,000751,锌业股份
801050,有色金属,000758,中色股份
801050,有色金属,000795,英洛华
801050,有色金属,000807,云铝股份
801050,有色金属,000831,五矿稀土
801050,有色金属,000878,云南铜业
801050,有色金属,000933,神火股份
801050,有色金属,000960,锡业股份
801050,有色金属,000962,东方钽业
801050,有色金属,000969,安泰科技
801050,有色金属,000970,中科三环
801050,有色金属,000975,银泰黄金
801050,有色金属,002056,横店东磁
801050,有色金属,002057,中钢天源
801050,有色金属,002114,罗平锌电
801050,有色金属,002130,沃尔核材
801050,有色金属,002149,西部材料
801050,有色金属,002155,湖南黄金
801050,有色金属,002160,常铝股份
801050,有色金属,002167,东方锆业
801050,有色金属,002171,楚江新材
801050,有色金属,002182,云海金属
801050,有色金属,002203,海亮股份
801050,有色金属,002237,恒邦股份
801050,有色金属,002295,精艺股份
801050,有色金属,002340,格林美
801050,有色金属,002378,章源钨业
801050,有色金属,002379,宏创控股
801050,有色金属,002428,云南锗业
801050,有色金属,002460,赣锋锂业
801050,有色金属,002466,天齐锂业
801050,有色金属,002501,*ST利源
801050,有色金属,002540,亚太科技
801050,有色金属,002578,闽发铝业
801050,有色金属,002716,*ST金贵
801050,有色金属,002806,华锋股份
801050,有色金属,002824,和胜股份
801050,有色金属,002842,翔鹭钨业
801050,有色金属,002988,豪美新材
801050,有色金属,300127,银河磁体
801050,有色金属,300224,正海磁材
801050,有色金属,300328,宜安科技
801050,有色金属,300337,银邦股份
801050,有色金属,300395,菲利华
801050,有色金属,300489,中飞股份
801050,有色金属,300618,寒锐钴业
801050,有色金属,300697,电工合金
801050,有色金属,300748,金力永磁
801050,有色金属,300811,铂科新材
801050,有色金属,300828,锐新科技
801050,有色金属,300835,龙磁科技
801050,有色金属,600111,北方稀土
801050,有色金属,600114,东睦股份
801050,有色金属,600206,有研新材
801050,有色金属,600219,南山铝业
801050,有色金属,600255,*ST梦舟
801050,有色金属,600259,广晟有色
801050,有色金属,600311,*ST荣华
801050,有色金属,600330,天通股份
801050,有色金属,600331,宏达股份
801050,有色金属,600338,西藏珠峰
801050,有色金属,600362,江西铜业
801050,有色金属,600366,宁波韵升
801050,有色金属,600385,ST金泰
801050,有色金属,600392,盛和资源
801050,有色金属,600456,宝钛股份
801050,有色金属,600459,贵研铂业
801050,有色金属,600489,中金黄金
801050,有色金属,600490,鹏欣资源
801050,有色金属,600497,驰宏锌锗
801050,有色金属,600516,方大炭素
801050,有色金属,600531,豫光金铅
801050,有色金属,600547,山东黄金
801050,有色金属,600549,厦门钨业
801050,有色金属,600595,ST中孚
801050,有色金属,600614,*ST鹏起
801050,有色金属,600615,ST丰华
801050,有色金属,600687,*ST刚泰
801050,有色金属,600711,盛屯矿业
801050,有色金属,600766,园城黄金
801050,有色金属,600768,宁波富邦
801050,有色金属,600888,新疆众和
801050,有色金属,600961,株冶集团
801050,有色金属,600980,北矿科技
801050,有色金属,600988,赤峰黄金
801050,有色金属,601020,华钰矿业
801050,有色金属,601069,西部黄金
801050,有色金属,601137,博威合金
801050,有色金属,601168,西部矿业
801050,有色金属,601212,白银有色
801050,有色金属,601388,怡球资源
801050,有色金属,601600,中国铝业
801050,有色金属,601609,金田铜业
801050,有色金属,601677,明泰铝业
801050,有色金属,601899,紫金矿业
801050,有色金属,601958,金钼股份
801050,有色金属,603003,龙宇燃油
801050,有色金属,603045,福达合金
801050,有色金属,603115,海星股份
801050,有色金属,603260,合盛硅业
801050,有色金属,603399,吉翔股份
801050,有色金属,603527,众源新材
801050,有色金属,603612,索通发展
801050,有色金属,603663,三祥新材
801050,有色金属,603688,石英股份
801050,有色金属,603799,华友钴业
801050,有色金属,603826,坤彩科技
801050,有色金属,603876,鼎胜新材
801050,有色金属,603978,深圳新星
801050,有色金属,603993,洛阳钼业
801050,有色金属,688122,西部超导
801050,有色金属,688300,联瑞新材
801050,有色金属,688357,建龙微纳
801050,有色金属,688388,嘉元科技
801050,有色金属,688598,金博股份
801230,综合,000009,中国宝安
801230,综合,000409,ST地矿
801230,综合,000632,三木集团
801230,综合,000638,万方发展
801230,综合,000652,泰达股份
801230,综合,000839,中信国安
801230,综合,002967,广电计量
801230,综合,300012,华测检测
801230,综合,300688,创业黑马
801230,综合,300797,钢研纳克
801230,综合,600051,宁波联合
801230,综合,600070,浙江富润
801230,综合,600083,*ST博信
801230,综合,600128,弘业股份
801230,综合,600139,西部资源
801230,综合,600149,ST坊展
801230,综合,600175,*ST美都
801230,综合,600212,*ST江泉
801230,综合,600234,ST山水
801230,综合,600281,太化股份
801230,综合,600382,广东明珠
801230,综合,600556,天下秀
801230,综合,600603,广汇物流
801230,综合,600620,天宸股份
801230,综合,600624,复旦复华
801230,综合,600730,中国高科
801230,综合,600770,综艺股份
801230,综合,600784,鲁银投资
801230,综合,600805,悦达投资
801230,综合,600811,东方集团
801230,综合,600817,ST宏盛
801230,综合,600818,中路股份
801230,综合,603060,国检集团
801230,综合,603183,建研院
000000,现金,000000,现金